id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1554794265062014978,1554794265062014978,2022-08-03 16:10:14 +0430,2022-08-03,16:10:14,+0430,17028405,abc7chicago,ABC 7 Chicago,,"With abortion laws varying from state to state, President Joe Biden plans to sign an executive order aimed at safeguarding access Wednesday.   https://t.co/h9DtgQVuY8",en,[],['https://abc7chicago.com/abortion-law-rights-laws-joe-biden/12095375/?ex_cid=TA_WLS_TW&taid=62ea5e97fb7427000132dc05&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter'],[],6,11,50,[],[],https://twitter.com/ABC7Chicago/status/1554794265062014978,False,,0,,Chicago,,,,,,[],,,,
1554723554989690881,1554513915148656641,2022-08-03 11:29:15 +0430,2022-08-03,11:29:15,+0430,1091543571868667909,bl_balthaser,Benjamin Balthaser,,@jd_occasionally Biden’s lack of a response to monkeypox is starting to look like Biden’s lack of a response to covid,en,[],[],[],10,19,250,[],[],https://twitter.com/BL_Balthaser/status/1554723554989690881,False,,0,,Chicago,,,,,,"[{'screen_name': 'jd_occasionally', 'name': 'jordan • they/them', 'id': '2310998960'}]",,,,
1554648501031542785,1554647013513302016,2022-08-03 06:31:01 +0430,2022-08-03,06:31:01,+0430,1339898366,robt_gibbs,Robert Gibbs,,"Biden won just 5 of the 105 counties in Kansas in 2020. Johnson County (Kansas City suburbs) is largest in the state and Biden got 53%. Tonight, No is getting 72%.",en,[],[],[],2,10,75,[],[],https://twitter.com/Robt_Gibbs/status/1554648501031542785,False,,0,,Chicago,,,,,,[],,,,
1554606495962112010,1554604437594935297,2022-08-03 03:44:06 +0430,2022-08-03,03:44:06,+0430,19793134,heartlandsignal,Heartland Signal,,@PressSec @POTUS @SenRonJohnson Here’s that audio:  https://t.co/eqKCUoa8ti,en,[],['https://twitter.com/heartlandsignal/status/1554606259596320770?s=21&t=lzokmYfO1OJE8SP1KOGT4A'],[],5,20,22,[],[],https://twitter.com/HeartlandSignal/status/1554606495962112010,False,https://twitter.com/heartlandsignal/status/1554606259596320770?s=21&t=lzokmYfO1OJE8SP1KOGT4A,0,,Chicago,,,,,,"[{'screen_name': 'PressSec', 'name': 'Karine Jean-Pierre', 'id': '1349170292564905988'}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}, {'screen_name': 'SenRonJohnson', 'name': 'Senator Ron Johnson', 'id': '233737858'}]",,,,
1554606229497978880,1554606229497978880,2022-08-03 03:43:02 +0430,2022-08-03,03:43:02,+0430,921927763,wirepoints,Wirepoints,,"Unfortunately, @Potus, #Illinois prices are not under $4. Last Sunday in Wilmette, IL, I paid $5.05. The state average today is $4.595 – AAA data.   Illinoisans pay the 2nd-highest #gas taxes in the nation and the highest gas prices East of the Rockies. #twill @GovPritzker  https://t.co/wnSxsdAQgX",en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'govpritzker', 'name': 'governor jb pritzker', 'id': '1084817523378454529'}]",[],['https://pbs.twimg.com/media/FZML35xWYAIQZ9w.png'],3,7,13,"['illinois', 'gas', 'twill']",[],https://twitter.com/Wirepoints/status/1554606229497978880,False,https://twitter.com/POTUS/status/1554483510852947969,1,https://pbs.twimg.com/media/FZML35xWYAIQZ9w.png,Chicago,,,,,,[],,,,
1554600484408901633,1554600484408901633,2022-08-03 03:20:13 +0430,2022-08-03,03:20:13,+0430,2230291380,shoathree,🙇🏻‍♀️ Shoathree TigerBigMama 🐯,,"Listen to the video as ""Fox News"" tries to change the narrative of Biden's 'Inflation Reduction Act of 2022', that it will raise taxes.  The only people who will have their taxes raised are the rich!! Period!!  #wtpBLUE    https://t.co/if54loHNGF",en,[],['https://twitter.com/MeidasTouch/status/1554563041462591490?s=20&t=LpFtT7LVNgYvGuEbn_HppA'],[],4,37,51,['wtpblue'],[],https://twitter.com/shoathree/status/1554600484408901633,False,https://twitter.com/MeidasTouch/status/1554563041462591490?s=20&t=LpFtT7LVNgYvGuEbn_HppA,0,,Chicago,,,,,,[],,,,
1554554067392909318,1554554067392909318,2022-08-03 00:15:46 +0430,2022-08-03,00:15:46,+0430,793652931245383680,evitaduffy_1,Evita Duffy,,". @RonJohnsonWI is a national treasure. Absolutely fearless on election integrity, Hunter Biden, and the COVID cartel. He makes me proud to be a Wisconsinite 🧀 🦡 🇺🇸",en,"[{'screen_name': 'ronjohnsonwi', 'name': 'ron johnson', 'id': '142332083'}]",[],[],30,24,150,[],[],https://twitter.com/evitaduffy_1/status/1554554067392909318,False,,0,,Chicago,,,,,,[],,,,
1554552295693631488,1554552295693631488,2022-08-03 00:08:44 +0430,2022-08-03,00:08:44,+0430,16415036,vexedinthecity,Corey Richardson,,"Between the arms we've been giving to Ukraine, expanding NATO as an alliance, killing an Al Qaeda leader, and Pelosi's visit to Taiwan, America's current foreign policy approach seems to be, ""Guess who's back, motherfuckers."" Trump shrunk us on the world stage. Biden isn't timid.",en,[],[],[],10,165,849,[],[],https://twitter.com/vexedinthecity/status/1554552295693631488,False,,0,,Chicago,,,,,,[],,,,
1554545843361009666,1554545843361009666,2022-08-02 23:43:05 +0430,2022-08-02,23:43:05,+0430,58187747,am560theanswer,AM 560 The Answer,,The Pritzker/Biden has destroyed Illinois.  https://t.co/DMLOkPmeMp,en,[],['https://www.thecentersquare.com/illinois/illinois-small-businesses-continue-to-struggle-with-rent-payments-survey-says/article_66ee6140-11ea-11ed-9275-6b62b7a0a730.html'],[],16,30,83,[],[],https://twitter.com/AM560TheAnswer/status/1554545843361009666,False,,0,,Chicago,,,,,,[],,,,
1554539972853698561,1554529772163813382,2022-08-02 23:19:46 +0430,2022-08-02,23:19:46,+0430,29194420,stevenerick1976,Steven Erickson-Charles 🏳️‍🌈👨🏼‍🤝‍👨🏻,,@mommamia1217 400 innocent children that were abandoned by Trvmp. How many more were lost forever to human trafficking before Biden could step up. Trvmp should be tried for crimes against humanity,en,[],[],[],4,12,54,[],[],https://twitter.com/StevenErick1976/status/1554539972853698561,False,,0,,Chicago,,,,,,"[{'screen_name': 'mommamia1217', 'name': '❤️🧡💛ᗰia💚💙💜', 'id': '271075882'}]",,,,
